AGCNr,Name,RAdeg_HI,DECdeg_HI,RAdeg_OC,DECdeg_OC,Vhelio,W50,sigW,W20,HIflux,sigflux,SNR,RMS,Dist,sigDist,logMH,siglogMH,HIcode
191643,........,150.29875,0.90833,150.2925,0.90833,1268,82,10,116,1.2,0.08,9.8,2.99,20.3,2.3,8.07,0.11,1
205101,........,150.30333,14.41361,150.29666,14.41583,2461,86,7,118,0.81,0.06,9.0,2.16,37.9,2.2,8.44,0.07,1
204832,........,150.35582,0.82694,150.35582,0.83333,13834,244,7,255,1.58,0.12,7.0,3.21,202.6,2.2,10.18,0.06,1
5390,N3094...,150.36208,15.775,150.35832,15.76972,2405,240,3,262,12.42,0.09,75.4,2.37,44.7,9.1,9.77,0.18,1
205283,........,150.38,13.35722,0.0,0.0,1954,69,6,83,0.57,0.05,6.9,2.2,30.6,2.3,8.1,0.09,1
208379,........,150.38249,11.42083,150.38916,11.41444,10526,94,8,112,0.67,0.06,6.7,2.3,155.1,2.2,9.58,0.06,1
203135,........,150.40125,9.90611,150.41873,9.90889,17091,162,11,199,1.25,0.1,8.5,2.59,249.0,2.3,10.26,0.06,1
5396,064-034.,150.41333,10.76222,150.41917,10.75611,5403,327,5,347,4.88,0.11,24.9,2.42,75.9,15.2,9.82,0.18,1
202470,........,150.41873,11.85056,150.41374,11.845,7439,196,20,212,0.87,0.06,8.0,1.74,111.0,2.4,9.4,0.06,1
204229,........,150.42082,3.20778,150.41667,3.20222,9757,233,9,250,1.4,0.12,6.5,3.16,144.3,2.2,9.84,0.06,1
718280,........,150.42291,17.94917,150.43333,17.96861,7860,196,6,208,1.21,0.09,7.5,2.56,116.8,2.3,9.59,0.06,1
205102,........,150.42958,15.0,150.41541,14.99194,2414,142,6,153,0.86,0.07,7.1,2.25,37.2,2.3,8.45,0.08,1
208525,........,150.43584,2.67778,150.42999,2.68583,14085,196,7,214,1.27,0.09,7.9,2.58,206.2,2.3,10.1,0.05,1
202140,F637-3..,150.44,17.68472,150.4375,17.68722,2224,83,2,91,1.42,0.05,14.9,2.32,34.4,2.3,8.6,0.07,1
203136,........,150.4525,9.87222,150.45999,9.86722,17062,290,12,313,1.69,0.11,8.6,2.59,248.5,2.4,10.39,0.05,1
190675,064-035.,150.45416,13.78056,150.4525,13.77556,7377,105,5,136,2.13,0.06,21.6,2.14,110.1,2.3,9.78,0.05,1
205103,........,150.46124,12.24583,150.46707,12.24389,6426,199,6,220,0.96,0.07,7.1,2.14,96.5,2.3,9.32,0.06,1
205342,........,150.48125,4.46389,150.47874,4.46139,14347,114,11,139,0.83,0.07,7.3,2.38,209.9,2.2,9.94,0.06,1
205104,D637-9..,150.48541,15.75833,150.48,15.76028,2249,43,8,67,0.73,0.05,11.5,2.13,34.8,2.1,8.32,0.07,1
205067,........,150.48666,11.71667,150.50043,11.72028,6863,265,5,275,1.22,0.08,8.6,1.94,102.8,2.3,9.48,0.06,1
202142,F637-20.,150.52209,12.35583,150.5175,12.36389,6471,146,9,165,2.2,0.1,12.2,3.32,97.2,2.3,9.69,0.05,1
739169,........,150.52835,17.14056,150.52708,17.13361,8540,137,11,170,0.87,0.07,7.5,2.21,126.6,2.2,9.52,0.06,1
191785,FGC1697.,150.53293,17.82972,150.52917,17.82278,7897,465,37,479,1.92,0.12,7.8,2.35,117.4,2.3,9.79,0.05,1
202478,........,150.54543,11.64111,150.54333,11.64361,3468,129,7,154,1.92,0.07,16.8,2.24,52.4,2.3,9.09,0.06,1
191786,FGC.997.,150.54959,3.05167,150.55042,3.05333,8958,225,3,234,1.88,0.1,10.6,2.63,132.9,2.2,9.89,0.05,1
207034,........,150.55501,10.81333,150.54251,10.80361,6753,40,7,57,0.46,0.05,6.9,2.31,101.2,2.3,9.05,0.07,1
190684,064-039.,150.56917,13.59167,150.57167,13.58722,6163,187,31,201,0.91,0.07,7.0,2.11,92.7,2.3,9.27,0.06,1
203850,........,150.57251,5.71472,150.56334,5.71444,9844,170,7,181,0.91,0.07,7.2,2.16,145.5,2.2,9.66,0.06,1
5400,064-038.,150.59666,13.695,150.55708,13.69639,6897,288,6,300,1.47,0.1,7.7,2.51,103.2,2.3,9.57,0.06,1
202944,........,150.63583,13.25694,150.63208,13.24639,10090,93,4,115,1.3,0.06,13.7,2.19,148.8,2.3,9.83,0.05,1
205072,........,150.66167,12.16694,150.66167,12.15583,2965,26,6,49,0.36,0.04,7.6,2.0,45.2,2.2,8.24,0.08,1
200001,093-030.,150.67001,14.61639,150.67166,14.61972,9044,251,5,284,2.23,0.07,17.7,1.77,133.9,2.4,9.97,0.05,1
204047,........,150.67334,4.03917,150.67876,4.04111,16578,463,80,518,2.1,0.14,8.2,2.47,241.8,2.3,10.46,0.05,1
204048,........,150.67416,4.455,150.68918,4.455,6445,161,7,170,0.86,0.08,6.0,2.54,97.0,2.3,9.28,0.06,1
204049,........,150.6821,4.03889,150.69,4.04528,16779,68,17,120,0.84,0.06,9.6,2.35,244.6,2.3,10.07,0.05,1
200005,064-043.,150.70502,12.15583,150.70459,12.16083,6524,128,8,150,0.82,0.07,7.3,2.22,97.9,2.3,9.27,0.06,1
200006,064-042.,150.70502,11.72944,150.70709,11.72861,7118,199,6,206,0.87,0.07,7.3,1.89,106.4,2.4,9.37,0.06,1
205105,........,150.71918,14.55694,150.71251,14.55333,2807,50,9,75,0.43,0.04,7.5,1.77,42.8,2.3,8.27,0.07,1
202701,........,150.72751,12.9725,150.72876,12.96917,10656,281,35,355,1.5,0.11,8.4,2.38,156.9,2.3,9.94,0.06,1
203622,........,150.74542,6.27917,150.74001,6.27167,6455,76,3,89,2.69,0.06,28.0,2.44,97.1,2.4,9.78,0.05,1
202482,........,150.75125,11.83389,150.76001,11.82889,11206,246,19,255,0.95,0.07,7.9,1.73,164.8,2.3,9.78,0.06,1
5409,064-044.,150.76125,10.74972,150.76459,10.74556,3007,210,3,236,5.98,0.09,37.7,2.44,45.8,2.4,9.47,0.06,1
202483,........,150.77417,11.44694,150.77333,11.44639,3501,70,3,91,3.63,0.07,36.1,2.67,52.9,2.4,9.38,0.06,1
202704,........,150.77876,12.35583,150.77834,12.34972,6613,89,7,114,1.02,0.08,7.7,3.1,99.2,2.4,9.37,0.06,1
204053,........,150.80084,4.19194,150.8,4.18833,16507,108,29,137,0.73,0.07,6.7,2.33,240.7,2.3,10.0,0.06,1
201901,........,150.81541,2.09417,150.81418,2.095,1743,71,2,86,1.91,0.07,18.5,2.72,27.3,2.3,8.53,0.09,1
202707,........,150.84625,12.95222,150.85085,12.95778,10535,414,7,434,1.43,0.12,6.4,2.39,155.2,2.4,9.91,0.06,1
208433,........,150.8475,6.47028,150.84,6.47917,11974,81,28,122,0.7,0.06,7.4,2.31,175.9,2.3,9.71,0.06,1
202282,........,150.855,10.45528,150.86166,10.46056,6755,66,5,85,0.75,0.05,9.4,2.19,101.3,2.4,9.26,0.06,1
5413,FGC1000.,150.875,13.10028,150.87334,13.1025,8306,313,3,323,2.65,0.1,14.4,2.33,123.4,2.2,9.98,0.05,1
202143,F637-8..,150.8875,16.02667,150.88792,16.02278,7819,71,3,84,1.02,0.05,11.9,2.24,116.3,2.3,9.51,0.05,1
203414,........,150.88542,7.84056,150.87541,7.83833,9315,298,49,312,1.46,0.1,8.2,2.3,137.9,2.4,9.82,0.05,1
202042,ADBS....,150.96083,11.09833,150.96584,11.1,3301,75,2,90,1.58,0.06,17.8,2.27,50.1,2.2,8.97,0.06,1
203855,........,150.96083,5.56472,150.96584,5.56833,9339,179,21,250,1.46,0.1,9.3,2.6,138.3,2.3,9.82,0.05,1
201251,036-026.,150.98543,2.41583,150.98793,2.41806,7967,407,5,429,5.06,0.13,21.3,2.61,118.8,2.1,10.23,0.05,1
205107,........,151.0079,15.24528,151.00082,15.25028,4042,39,11,72,0.48,0.05,7.4,2.27,60.4,2.2,8.62,0.07,1
200879,036-027.,151.03291,6.51111,151.03625,6.51056,1263,42,7,72,0.65,0.05,9.9,2.23,20.4,2.2,7.81,0.11,1
202288,........,151.06958,10.7925,151.07666,10.78889,8168,92,7,108,1.03,0.06,10.3,2.31,121.5,2.3,9.55,0.05,1
5424,036-028.,151.06917,3.69361,151.07709,3.6875,8758,297,7,309,2.61,0.12,12.3,2.75,130.1,2.3,10.02,0.05,1
203628,........,151.06999,6.14083,151.07126,6.13972,12032,262,8,290,2.31,0.1,12.6,2.53,176.8,2.2,10.23,0.05,1
201904,........,151.07666,0.12222,151.07875,0.12028,6559,253,8,278,2.05,0.11,10.5,2.73,98.7,2.3,9.67,0.05,1
202712,........,151.08501,12.3775,151.08665,12.38278,10888,110,6,136,1.84,0.1,12.4,3.16,160.3,2.1,10.05,0.05,1
5425,N3107...,151.09583,13.62556,151.09418,13.62111,2803,204,2,213,1.75,0.07,13.2,2.07,42.8,2.2,8.88,0.07,1
5426,093-036.,151.12541,14.78083,151.12291,14.76889,6973,419,3,436,2.84,0.14,10.5,2.87,104.3,2.4,9.86,0.05,1
200029,064-049.,151.14249,10.4125,151.13834,10.41417,9259,280,73,368,2.42,0.12,13.5,2.39,137.1,2.3,10.03,0.05,1
202290,........,151.18251,10.42944,151.19124,10.43111,16757,201,10,259,1.97,0.09,13.2,2.34,244.2,2.3,10.44,0.05,1
202175,........,151.19583,8.36222,151.19791,8.35556,6671,137,3,152,1.31,0.07,10.5,2.37,100.2,2.2,9.49,0.05,1
202057,036-030.,151.20084,5.36889,151.19917,5.36917,4072,222,3,233,3.85,0.08,25.5,2.26,61.2,2.2,9.53,0.05,1
200036,064-050.,151.21124,11.90611,151.20708,11.91278,9293,294,5,313,1.88,0.08,12.9,1.9,137.5,2.2,9.92,0.05,1
205247,........,151.22501,14.4575,151.22792,14.45611,7006,138,8,158,0.82,0.07,6.7,2.32,104.8,2.2,9.33,0.06,1
207024,........,151.24792,8.78944,151.24542,8.7825,5355,58,6,77,0.76,0.05,10.0,2.23,78.9,2.3,9.05,0.06,1
204250,........,151.28999,3.205,151.29291,3.20667,8523,23,5,34,0.44,0.04,7.6,2.54,126.7,2.4,9.22,0.06,1
204060,........,151.30167,4.16306,151.30458,4.16361,6723,107,2,119,1.74,0.06,16.1,2.33,101.0,2.3,9.62,0.05,1
204468,........,151.31541,2.7275,151.31084,2.74361,6760,277,59,349,1.48,0.1,8.3,2.41,101.5,2.3,9.56,0.06,1
201910,........,151.32582,1.64472,151.32208,1.64,1271,104,4,124,3.86,0.07,31.7,2.66,20.4,2.4,8.58,0.11,1
204469,........,151.34,2.55333,151.35249,2.54917,7016,286,62,298,1.24,0.1,6.5,2.52,105.2,2.3,9.51,0.06,1
200042,064-053.,151.35333,11.72972,151.34541,11.72889,9284,171,5,205,1.84,0.07,15.4,2.04,137.4,2.3,9.91,0.05,1
202486,........,151.36792,11.12056,151.36458,11.12111,9357,467,27,523,2.58,0.14,10.1,2.46,138.5,2.3,10.07,0.05,1
208489,........,151.36833,4.11778,0.0,0.0,6740,70,7,79,0.51,0.05,6.1,2.21,101.2,2.5,9.09,0.06,1
204470,........,151.37207,2.63889,151.3654,2.63306,6876,150,22,175,1.47,0.08,10.0,2.68,103.2,2.3,9.57,0.05,1
201268,036-035.,151.39749,3.06278,151.39583,3.05306,7093,269,27,291,1.54,0.1,8.3,2.52,106.3,2.3,9.61,0.06,1
203085,093-040.,151.40334,14.88389,151.41042,14.87417,11944,185,9,199,1.14,0.08,8.1,2.32,175.3,2.3,9.92,0.05,1
203142,........,151.41873,9.58444,151.41832,9.58694,9580,221,4,230,1.73,0.09,10.6,2.46,141.7,2.3,9.91,0.05,1
208506,........,151.43916,1.60861,151.42917,1.61528,7240,84,8,113,0.9,0.07,7.8,2.81,108.4,2.2,9.4,0.06,1
202950,........,151.44624,13.22583,151.4425,13.23444,10481,114,11,142,0.71,0.07,6.7,2.2,154.5,2.3,9.6,0.06,1
202295,........,151.45708,10.55333,151.46291,10.54861,13003,138,9,159,0.82,0.07,6.7,2.32,190.6,2.3,9.85,0.06,1
202951,........,151.47501,13.08472,151.46707,13.08,10478,130,9,149,0.83,0.07,7.0,2.32,154.4,2.5,9.67,0.06,1
204473,........,151.48833,2.85111,151.4929,2.84889,8202,96,17,111,0.91,0.07,7.7,2.69,122.1,2.2,9.5,0.06,1
204472,........,151.49081,2.58611,151.49081,2.58333,13235,257,25,295,1.32,0.13,6.5,2.98,194.0,2.2,10.07,0.06,1
208526,........,151.49208,3.77194,151.48541,3.76972,6821,151,9,191,2.71,0.07,21.5,2.29,102.4,2.3,9.83,0.05,1
202297,........,151.51543,10.63472,151.51584,10.63778,1565,258,26,274,2.06,0.11,11.1,2.59,25.0,2.3,8.48,0.09,1
207025,........,151.51584,10.92556,151.51959,10.92111,7103,110,7,120,0.68,0.06,6.8,2.13,106.3,2.3,9.26,0.06,1
208434,........,151.52042,7.13056,151.51959,7.13528,2487,60,13,95,0.41,0.05,5.4,2.34,38.2,2.2,8.15,0.08,1
204642,........,151.53375,1.815,151.53416,1.80167,13482,218,8,235,1.41,0.11,7.7,2.78,197.6,2.3,10.11,0.06,1
202488,........,151.53584,11.09778,151.54501,11.10056,2496,97,8,124,0.75,0.07,8.0,2.09,38.4,2.2,8.42,0.08,1
205347,........,151.54584,7.225,151.54501,7.22583,6693,139,8,161,0.95,0.07,7.9,2.28,100.5,2.3,9.35,0.06,1
202182,........,151.55418,14.49972,151.55125,14.49611,9253,288,3,299,1.86,0.09,11.4,2.14,136.9,2.4,9.91,0.05,1
201272,036-039.,151.56041,3.82889,151.57001,3.8275,6804,415,32,425,1.59,0.12,6.8,2.51,102.2,2.2,9.59,0.06,1
208386,........,151.56085,4.03389,151.55667,4.03389,6935,83,7,105,0.66,0.06,7.3,2.21,104.0,2.4,9.23,0.06,1
205348,........,151.57333,6.10889,151.57666,6.1075,9372,509,139,518,2.1,0.13,8.0,2.29,138.8,2.3,9.98,0.05,1
200060,064-059.,151.5771,14.0825,151.58,14.085,8422,216,7,228,0.99,0.08,6.8,2.21,125.0,2.3,9.56,0.06,1
200068,064-060.,151.62418,12.86639,151.61958,12.87083,9224,140,6,161,2.34,0.08,18.0,2.45,136.5,2.3,10.01,0.05,1
204476,........,151.625,2.47944,151.63084,2.4825,6712,80,7,95,0.87,0.06,8.2,2.64,100.9,2.3,9.32,0.06,1
202184,........,151.63417,8.60111,151.62209,8.60528,6696,208,22,262,1.71,0.09,11.6,2.28,100.5,2.3,9.61,0.05,1
5448,093-043a,151.63751,14.43667,151.64334,14.43972,8963,300,28,386,2.81,0.1,16.0,2.26,132.7,2.4,10.07,0.05,1
205108,........,151.65959,12.3225,151.66792,12.31667,1487,26,5,41,0.58,0.06,7.8,3.11,23.9,2.3,7.89,0.11,1
200075,064-062.,151.69499,11.6625,151.69293,11.66361,6888,194,13,238,2.29,0.08,17.0,2.15,103.2,2.4,9.76,0.05,1
202300,........,151.73083,10.67278,151.73083,10.6675,12774,156,16,211,0.97,0.09,6.7,2.57,187.3,2.3,9.9,0.06,1
208585,........,151.7446,16.3575,151.74709,16.35111,6839,176,29,187,1.2,0.06,10.5,1.91,102.3,2.4,9.47,0.05,1
202952,........,151.75876,13.18444,151.76208,13.18361,11231,225,12,251,1.09,0.09,7.2,2.26,165.2,2.3,9.85,0.06,1
202723,........,151.76457,12.91,151.77708,12.8975,2727,109,6,133,0.9,0.06,9.0,2.14,41.7,2.0,8.57,0.07,1
203862,........,151.76666,5.01278,151.76875,5.00694,1739,34,4,52,0.95,0.05,16.7,2.14,27.4,2.3,8.22,0.09,1
203420,........,151.76709,7.01444,151.77042,7.01611,9355,344,3,356,2.24,0.11,10.9,2.48,138.5,2.3,10.01,0.05,1
5453,093-047.,151.77792,15.98083,151.78,15.98361,839,53,4,76,2.18,0.05,30.5,2.17,13.0,2.2,7.94,0.16,1
208586,........,151.79167,16.54417,151.79666,16.54806,6808,124,5,131,0.71,0.05,8.0,1.79,101.9,2.4,9.24,0.06,1
5454,064-066.,151.79666,12.6475,151.79584,12.65111,2790,126,5,147,4.8,0.07,42.7,2.23,42.6,2.1,9.31,0.06,1
204889,........,151.79834,0.81306,151.79959,0.80917,6344,99,33,120,0.95,0.07,7.5,2.84,95.6,2.3,9.31,0.06,1
203421,........,151.80374,6.94778,151.80084,6.96,9415,88,12,148,2.87,0.07,28.9,2.36,139.4,2.3,10.12,0.05,1
739194,........,151.81125,16.29694,151.82167,16.29639,12915,304,30,321,1.12,0.09,7.2,2.0,189.1,2.5,9.97,0.06,1
205111,093-050.,151.83209,14.88167,151.83292,14.87778,8941,196,4,208,1.38,0.08,9.6,2.28,132.4,2.3,9.76,0.05,1
5456,064-068.,151.8325,10.35611,151.83167,10.3625,536,61,3,91,7.52,0.07,88.1,2.42,10.8,1.1,8.31,0.1,1
207026,........,151.83667,9.87472,151.83167,9.86222,7575,133,9,144,0.93,0.07,8.0,2.24,113.0,2.3,9.45,0.06,1
205112,........,151.85542,12.98722,151.85583,12.98611,9262,62,11,81,0.5,0.06,6.2,2.27,137.1,2.3,9.34,0.07,1
204891,........,151.8575,0.62556,151.85583,0.62778,9416,193,39,226,1.25,0.09,7.4,2.7,139.5,2.3,9.76,0.06,1
739195,........,151.86792,16.39694,151.86542,16.39528,7943,232,60,241,0.91,0.07,7.1,1.87,118.1,2.2,9.48,0.06,1
5458,I.591...,151.86833,12.27028,151.86542,12.27389,2817,140,11,159,2.09,0.07,17.3,2.27,43.0,2.2,8.96,0.06,1
200088,093-051.,151.88458,14.60667,151.88376,14.60833,11926,354,6,380,2.75,0.09,16.0,2.04,175.1,2.3,10.3,0.05,1
202144,F709-7..,151.88834,9.97278,151.89084,9.97111,7564,129,18,154,1.0,0.07,9.6,2.04,112.9,2.2,9.48,0.06,1
202043,D637-18.,151.89,13.10833,151.88834,13.10667,2739,36,2,49,1.89,0.04,31.3,2.2,41.9,2.3,8.89,0.07,1
205113,........,151.92584,12.36056,151.92876,12.36972,2806,42,6,69,0.68,0.06,8.3,2.79,42.9,2.2,8.47,0.07,1
204261,........,151.93959,3.36917,151.94167,3.37111,6836,227,13,242,1.07,0.08,6.8,2.34,102.6,2.3,9.42,0.06,1
201284,008-044.,151.96501,0.29861,151.9675,0.30083,10149,128,4,137,1.34,0.09,8.7,3.02,150.0,2.5,9.85,0.05,1
205700,........,151.97542,0.43278,151.97667,0.43,10050,256,18,292,1.51,0.12,7.2,2.94,148.6,2.2,9.9,0.06,1
200099,064-071.,151.99001,13.22389,151.98749,13.22722,2758,155,3,173,3.82,0.07,30.9,2.21,54.2,10.6,9.42,0.18,1
207027,........,152.01125,11.21444,152.01083,11.21833,9299,46,13,79,0.46,0.05,7.3,2.03,137.6,2.3,9.31,0.07,1
200102,093-054.,152.01707,14.79972,152.01749,14.80417,8976,234,5,245,1.59,0.11,8.1,2.88,132.9,2.3,9.82,0.05,1
205114,........,152.02083,14.74361,152.0275,14.74556,11701,356,62,364,1.24,0.1,6.9,2.12,171.8,2.4,9.94,0.06,1
204483,........,152.02666,2.34722,152.02875,2.345,1985,147,3,161,5.71,0.09,38.8,2.7,30.8,2.4,9.1,0.08,1
204065,036-043.,152.06792,4.91806,152.06667,4.91528,12604,445,8,485,2.69,0.13,10.8,2.49,185.0,2.4,10.34,0.05,1
739200,........,152.11957,16.73167,152.12291,16.72861,6572,223,7,247,1.23,0.08,9.0,2.05,98.5,2.3,9.45,0.06,1
205115,........,152.14749,14.46639,152.14958,14.47222,6072,238,5,245,1.12,0.08,7.6,2.12,91.4,2.3,9.34,0.06,1
201292,093-059.,152.17166,16.78083,152.16708,16.78611,8020,154,4,175,2.57,0.07,20.8,2.22,119.2,2.2,9.93,0.05,1
5473,064-075.,152.17416,9.45917,152.1875,9.46028,7815,509,77,529,3.05,0.18,8.4,3.19,116.5,2.4,9.99,0.05,1
205116,........,152.20375,15.60139,152.2,15.60306,11509,331,32,353,1.38,0.1,7.9,2.13,169.1,2.3,9.97,0.05,1
739205,........,152.20375,17.36028,152.2,17.35639,10282,100,3,109,1.16,0.06,11.8,2.19,151.5,2.3,9.8,0.05,1
739206,........,152.20625,16.36139,152.20708,16.36167,12384,188,3,197,1.22,0.06,10.3,1.93,181.6,2.2,9.98,0.05,1
200111,064-077.,152.20792,13.22806,152.20876,13.23056,6938,281,9,301,1.41,0.09,8.9,2.12,103.9,2.3,9.55,0.06,1
205355,........,152.21584,9.47278,152.21707,9.47611,7634,198,3,204,1.53,0.08,11.1,2.17,113.9,2.4,9.67,0.05,1
205076,FGC120A.,152.32166,5.40972,152.32249,5.40417,1701,83,14,135,1.09,0.06,11.6,2.28,26.8,2.3,8.27,0.09,1
200119,064-080.,152.3275,12.5975,152.32666,12.60417,9207,289,7,301,1.52,0.1,7.9,2.51,136.3,2.2,9.82,0.05,1
202193,........,152.36499,8.90889,152.36624,8.91472,7981,271,6,285,1.55,0.11,7.3,2.87,118.9,2.4,9.71,0.06,1
202264,........,152.44083,12.07944,152.44333,12.08139,8441,107,4,125,1.22,0.06,12.2,2.16,125.4,2.3,9.65,0.05,1
201297,036-045.,152.44415,5.17722,152.44292,5.17278,4144,173,7,210,4.41,0.09,29.2,2.56,62.2,2.2,9.6,0.05,1
201298,008-051.,152.45876,1.21139,152.46416,1.22444,13435,226,114,282,2.22,0.11,11.2,2.94,196.9,2.4,10.31,0.05,1
205117,........,152.46748,14.14111,152.46957,14.14305,12470,209,7,230,1.1,0.08,8.1,2.09,182.9,2.3,9.94,0.05,1
200128,064-083.,152.49916,11.92278,152.50084,11.91667,8451,269,4,290,1.75,0.08,11.7,2.02,125.5,2.3,9.81,0.05,1
205251,........,152.50458,16.03417,152.50708,16.03833,8165,132,8,144,0.72,0.07,6.0,2.3,121.3,2.3,9.4,0.06,1
208587,........,152.50667,16.46722,152.50667,16.46861,6711,23,2,35,0.81,0.03,19.5,1.83,100.5,2.2,9.29,0.05,1
202195,........,152.51167,8.16194,152.52209,8.16333,8130,151,6,163,0.84,0.07,6.8,2.24,121.0,2.2,9.46,0.06,1
201299,093-062.,152.54501,16.36139,152.53667,16.36361,8275,446,18,504,2.6,0.11,12.4,2.1,122.9,2.5,9.97,0.05,1
202196,........,152.58125,8.12861,152.57751,8.12306,8079,131,20,154,1.24,0.06,10.8,2.23,120.3,2.3,9.63,0.05,1
208588,........,152.5871,17.01306,152.58624,17.00833,6571,117,6,125,0.8,0.06,7.1,2.29,98.5,2.2,9.26,0.06,1
5487,008-054.,152.61668,2.23444,152.61624,2.2275,6469,207,4,223,2.75,0.1,15.8,2.7,97.4,2.2,9.79,0.05,1
200138,093-066.,152.65376,16.67917,152.66042,16.685,5133,134,24,181,0.74,0.07,6.6,2.17,75.6,2.4,9.0,0.07,1
201303,036-048.,152.6575,5.15028,152.655,5.15056,4124,134,9,148,1.41,0.07,11.7,2.32,62.0,2.4,9.11,0.06,1
205119,........,152.70502,15.92306,152.70209,15.92694,8016,49,2,67,0.82,0.04,12.5,2.07,119.2,2.2,9.44,0.05,1
205120,........,152.72958,15.95194,152.72917,15.95361,10154,195,5,205,1.0,0.08,7.9,2.03,149.7,2.3,9.72,0.06,1
201912,........,152.72876,1.06444,152.73459,1.07167,6483,186,15,206,1.33,0.1,7.6,2.84,97.6,2.3,9.48,0.06,1
202962,........,152.73625,13.37528,152.72667,13.38806,10048,329,32,339,1.43,0.1,8.0,2.21,148.3,2.3,9.87,0.05,1
208461,........,152.74709,3.57306,152.75835,3.57444,6846,120,8,137,0.89,0.07,7.3,2.49,102.8,2.2,9.35,0.06,1
200139,064-085.,152.75168,9.84972,152.75,9.84722,8341,268,19,305,1.19,0.1,7.1,2.29,124.0,2.3,9.63,0.06,1
203435,........,152.75333,7.65194,152.75708,7.65472,13713,301,11,345,2.31,0.13,11.0,2.72,200.8,2.4,10.34,0.05,1
205121,........,152.7625,15.97611,152.7579,15.97972,8546,201,11,235,1.4,0.08,10.0,2.2,126.8,2.3,9.72,0.05,1
200972,008-060.,152.77708,1.22528,152.77167,1.22333,9929,365,25,416,3.31,0.13,14.1,2.73,146.9,2.2,10.23,0.05,1
201757,........,152.78209,10.35722,152.78168,10.35806,9609,321,21,378,1.62,0.11,8.3,2.42,142.1,2.2,9.89,0.05,1
201308,036-051.,152.78876,7.78556,152.78917,7.78028,7853,259,2,270,2.02,0.09,12.2,2.31,117.1,2.4,9.81,0.05,1
205122,........,152.81958,16.00389,152.81876,16.00583,7993,132,13,172,1.01,0.07,9.2,2.13,118.9,2.4,9.53,0.06,1
5493,008-063.,152.82666,0.44778,152.825,0.44222,3645,237,5,261,6.8,0.11,35.8,2.75,55.3,2.3,9.69,0.06,1
202966,........,152.85625,13.78889,152.8475,13.77833,5076,56,11,69,0.47,0.05,6.4,2.17,74.9,2.3,8.79,0.07,1
203871,........,152.9321,5.04806,152.92958,5.05389,4138,102,12,131,0.98,0.06,8.8,2.45,62.1,2.3,8.95,0.06,1
5495,093-069.,152.97,16.44,152.97209,16.44,8248,552,3,568,12.15,0.12,48.5,2.03,122.5,2.4,10.63,0.05,1
739225,........,152.98958,16.26528,152.98793,16.26472,11942,139,3,154,1.3,0.06,12.5,1.97,175.3,2.4,9.97,0.05,1
739228,........,153.01917,17.00472,153.02083,17.00306,6610,200,2,219,3.59,0.08,25.6,2.2,99.1,2.3,9.92,0.05,1
203438,........,153.03542,7.12611,153.03209,7.11806,7855,238,7,252,0.98,0.09,6.3,2.33,117.1,2.3,9.5,0.06,1
203640,036-055.,153.04126,6.06472,153.03999,6.07278,16231,487,5,498,2.44,0.15,8.6,2.6,236.8,2.2,10.51,0.05,1
5501,036-056.,153.04916,4.91944,153.04875,4.92306,8488,235,6,264,2.75,0.09,16.6,2.41,126.2,2.3,10.01,0.05,1
203873,........,153.07417,5.18972,153.07375,5.18861,9583,232,3,244,2.02,0.1,11.4,2.59,141.9,2.2,9.98,0.05,1
205123,........,153.08875,14.91333,153.08499,14.91055,6006,143,7,169,1.49,0.07,11.7,2.38,90.5,2.5,9.46,0.05,1
201760,........,153.09291,16.5025,153.10333,16.51194,12228,259,6,266,1.08,0.08,7.3,2.06,179.3,2.3,9.91,0.06,1
207038,........,153.10042,11.44278,0.0,0.0,3641,106,10,129,0.63,0.06,6.2,2.18,54.9,2.2,8.65,0.07,1
201913,........,153.10916,1.24806,153.105,1.24556,6443,186,12,223,2.05,0.1,11.3,2.98,97.1,2.4,9.66,0.05,1
203642,........,153.10834,6.17889,153.11125,6.16833,16412,198,20,241,1.31,0.1,8.0,2.59,239.4,2.2,10.25,0.06,1
205124,........,153.11125,14.03806,153.11417,14.03944,9001,206,16,230,1.31,0.08,9.1,2.25,133.3,2.3,9.74,0.05,1
203874,........,153.11458,5.71667,153.10957,5.72194,7483,52,6,74,1.25,0.05,17.5,2.18,111.9,2.2,9.57,0.05,1
739233,........,153.12334,16.89333,153.11749,16.90139,6615,205,25,255,1.21,0.09,7.3,2.6,99.1,2.3,9.45,0.06,1
200157,064-089.,153.12833,11.46444,153.12166,11.455,12782,192,7,218,1.79,0.09,11.7,2.47,187.4,2.3,10.17,0.05,1
203643,........,153.1375,6.41333,153.13791,6.4175,9502,68,12,103,0.56,0.05,6.3,2.4,140.7,2.3,9.42,0.06,1
205126,D637-11.,153.14958,15.53306,153.14542,15.53278,8611,42,9,71,0.82,0.05,12.9,2.16,127.7,2.4,9.5,0.05,1
201100,036-058.,153.18916,4.81639,153.17207,4.82167,9428,207,11,241,2.32,0.09,14.6,2.47,139.7,2.2,10.03,0.05,1
5504,036-059.,153.20667,7.10528,153.20416,7.10306,1545,147,3,161,4.4,0.07,32.6,2.49,24.7,2.3,8.8,0.09,1
5505,N3153...,153.21042,12.66917,153.20999,12.66667,2811,253,2,270,18.35,0.1,104.2,2.47,36.0,7.4,9.75,0.18,1
